komen,NONE
.,NONE
Ja,TSW
",",NONE
snap,NONE
ik,NONE
.,NONE
Dus,NONE
ja,TSW
.,NONE
Oké,TSW
.,NONE
Voor,NONE
de,NONE
rest,NONE
dat,NONE
waren,NONE
dus,NONE
een,NONE
paar,NONE
standaardvragen,NONE
.,NONE
We,CVNW
zijn,NONE
hier,NONE
dus,NONE
in,NONE
het,NONE
zorglab,NONE
.,NONE
Wij,CVNW
zijn,NONE
voor,NONE
onze,CVNW
bachelorproef,NONE
een,NONE
paar,NONE
experimenten,NONE
aan,NONE
het,NONE
doen,NONE
.,NONE
Daarvoor,NONE
hebben,NONE
we,CVNW
dus,NONE
studenten,NONE
verpleegkunde,NONE
",",NONE
ortho,NONE
en,NONE
ergo,NONE
nodig,NONE
.,NONE
Hiernaast,NONE
zit,NONE
Gilbert,NONE
",",NONE
Gilbert,NONE
is,NONE
18,NONE
",",NONE
18,NONE
",",NONE
81,NONE
jaar,NONE
.,NONE
Oké,TSW
.,NONE
Hij,NONE
zit,NONE
gewoon,NONE
op,NONE
zijn,NONE
bed,NONE
",",NONE
hij,NONE
is,NONE
gewoon,NONE
aan,NONE
het,NONE
wachten,NONE
op,NONE
u,NONE
zogezegd,NONE
.,NONE
En,NONE
het,NONE
is,NONE
de,NONE
bedoeling,NONE
dat,NONE
jij,NONE
hem,NONE
komt,NONE
ophalen,NONE
voor,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
te,NONE
gaan,NONE
.,NONE
Gewoon,NONE
alsof,NONE
dat,NONE
je,NONE
in,NONE
de,NONE
stage,NONE
of,NONE
in,NONE
het,NONE
werk,NONE
dat,NONE
zou,NONE
doen,NONE
.,NONE
Ja,TSW
.,NONE
Hem,NONE
helpen,NONE
.,NONE
Het,NONE
is,NONE
wel,NONE
zo,NONE
één,NONE
van,NONE
zijn,NONE
eerste,NONE
keren,NONE
dat,NONE
hij,NONE
gaat,NONE
",",NONE
dus,NONE
hij,NONE
heeft,NONE
zo,NONE
wel,NONE
zo,NONE
wat,NONE
stress,NONE
.,NONE
Ja,TSW
.,NONE
Dus,NONE
je,NONE
moogt,NONE
gewoon,NONE
",",NONE
wat,NONE
small,NONE
talk,NONE
",",NONE
hem,NONE
op,NONE
het,NONE
gemak,NONE
stellen,NONE
.,NONE
 ,NONE
Ja,TSW
.,NONE
En,NONE
voor,NONE
de,NONE
rest,NONE
geef,NONE
ik,NONE
u,NONE
nog,NONE
mee,NONE
dat,NONE
hij,NONE
gewoon,NONE
zijn,NONE
jas,NONE
en,NONE
zijn,NONE
schoenen,NONE
nog,NONE
niet,NONE
aan,NONE
heeft,NONE
",",NONE
voor,NONE
de,NONE
rest,NONE
is,NONE
hij,NONE
wel,NONE
aangekleed,NONE
.,NONE
Ja,TSW
",",NONE
oké,NONE
.,NONE
Voor,NONE
de,NONE
rest,NONE
doe,NONE
je,NONE
gewoon,NONE
alsof,NONE
dat,NONE
je,NONE
het,NONE
anders,NONE
zou,NONE
doen,NONE
.,NONE
Oké,TSW
.,NONE
Hiernaast,NONE
is,NONE
dus,NONE
een,NONE
lokaal,NONE
.,NONE
Ja,TSW
.,NONE
Daarna,NONE
ga,NONE
ik,NONE
u,NONE
",",NONE
allez,TSW
na,NONE
dit,NONE
ga,NONE
ik,NONE
u,NONE
meer,NONE
informatie,NONE
daarover,NONE
geven,NONE
.,NONE
Oké,TSW
.,NONE
Dus,NONE
dan,NONE
moogde,NONE
gewoon,NONE
wachten,NONE
",",NONE
ik,NONE
ga,NONE
waarschijnlijk,NONE
u,NONE
wel,NONE
onderbreken,NONE
als,NONE
je,NONE
klaar,NONE
zijt,NONE
.,NONE
Je,NONE
moet,NONE
niet,NONE
effectief,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Oké,TSW
",",NONE
ja,TSW
.,NONE
Naar,NONE
buiten,NONE
stappen,NONE
.,NONE
Ca,NONE
va,NONE
.,NONE
Dan,NONE
kom,NONE
ik,NONE
wel,NONE
op,NONE
tijd,NONE
.,NONE
Oké,TSW
.,NONE
Goed,NONE
?,NONE
Ja,TSW
.,NONE
Nog,NONE
vragen,NONE
?,NONE
Nope,NONE
.,NONE
Oké,TSW
",",NONE
merci,NONE
",",NONE
dank,NONE
u,NONE
wel,NONE
.,NONE
Tot,NONE
sebiet,NONE
.,NONE
Ja,TSW
.,NONE
Goeiemiddag,NONE
.,NONE
Hallo,TSW
",",NONE
ik,NONE
ben,NONE
Sigrid,NONE
",",NONE
één,NONE
van,NONE
de,NONE
verpleegkundigen,NONE
hier,NONE
.,NONE
Dag,NONE
Sigrid,NONE
.,NONE
Ik,NONE
ga,NONE
u,NONE
meenemen,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ja,TSW
.,NONE
Is,NONE
dat,NONE
goed,NONE
voor,NONE
u,NONE
?,NONE
Ja,TSW
",",NONE
dat,NONE
heb,NONE
ik,NONE
gehoord,NONE
ja,TSW
.,NONE
Ja,TSW
?,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
ja,TSW
.,NONE
Gaan,NONE
we,CVNW
u,NONE
jas,NONE
aantrekken,NONE
en,NONE
u,NONE
schoenen,NONE
aandoen,NONE
?,NONE
Ja,TSW
.,NONE
Ja,TSW
?,NONE
Absoluut,NONE
.,NONE
Ik,NONE
ga,NONE
u,NONE
schoenen,NONE
best,NONE
eerst,NONE
al,NONE
geven,NONE
hé,TSW
.,NONE
Maar,NONE
ik,NONE
kan,NONE
dat,NONE
wel,NONE
zelf,NONE
.,NONE
Lukt,NONE
dat,NONE
om,NONE
ze,NONE
zelf,NONE
aan,NONE
te,NONE
doen,NONE
?,NONE
Ja,TSW
",",NONE
ja,TSW
.,NONE
Het,NONE
komt,NONE
in,NONE
orde,NONE
.,NONE
Oké,TSW
",",NONE
super,NONE
.,NONE
Heel,NONE
goed,NONE
.,NONE
En,NONE
het,NONE
is,NONE
den,NONE
eerste,NONE
keer,NONE
dat,NONE
je,NONE
nu,NONE
gaat,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
?,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
ja,TSW
.,NONE
Ik,NONE
weet,NONE
er,NONE
niet,NONE
veel,NONE
van,NONE
.,NONE
Ja,TSW
.,NONE
Ja,TSW
",",NONE
we,CVNW
zullen,NONE
zien,NONE
zeker,NONE
.,NONE
Het,NONE
is,NONE
dat.,NONE
Voilà,TSW
alstublieft,NONE
.,NONE
	 ,NONE
Dank,NONE
u,NONE
wel,NONE
.,NONE
Ziezo,TSW
.,NONE
Oké,TSW
.,NONE
Je,NONE
gaat,NONE
vooral,NONE
daar,NONE
een,NONE
beetje,VKW
oefeningen,NONE
kunne,NONE
doen,NONE
hé,TSW
in,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ja,TSW
.,NONE
Om,NONE
zo,NONE
wat,NONE
meer,NONE
.,NONE
Soepelder,NONE
te,NONE
worden,NONE
.,NONE
Ja,TSW
",",NONE
voilà,TSW
.,NONE
Inderdaad,NONE
.,NONE
Goed,NONE
",",NONE
oké,NONE
.,NONE
 ,NONE
Hé,TSW
.,NONE
Prima,NONE
.,NONE
Goed,NONE
",",NONE
heb,NONE
je,NONE
anders,NONE
nog,NONE
vragen,NONE
voor,NONE
mij,NONE
?,NONE
Niet,NONE
zo,NONE
direct,NONE
.,NONE
Nog,NONE
bezorgdheden,NONE
ofzo,NONE
?,NONE
Nee,TSW
",",NONE
nee,TSW
.,NONE
Nee,TSW
?,NONE
Niet,NONE
zo,NONE
veel,NONE
.,NONE
Oké,NONE
goed,NONE
.,NONE
Het,NONE
zal,NONE
wel,NONE
los,NONE
lopen,NONE
zeker,NONE
.,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
dat,NONE
hé,TSW
.,NONE
Goed,NONE
?,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
zeker,NONE
.,NONE
Dan,NONE
gaan,NONE
we,CVNW
weg,NONE
hé,TSW
.,NONE
Dan,NONE
zijn,NONE
we,CVNW
weg,NONE
hé,TSW
.,NONE
Heb,NONE
jij,NONE
uwe,NONE
rollator,NONE
nodig,NONE
?,NONE
Nee,TSW
",",NONE
nee,TSW
",",NONE
nee,TSW
.,NONE
Nee,TSW
",",NONE
gaat,NONE
dat,NONE
lukken,NONE
?,NONE
Het,NONE
zal,NONE
lukken,NONE
.,NONE
Oké,TSW
.,NONE
Voilà,TSW
.,NONE
Ja,TSW
.,NONE
"
",NONE
Ja,TSW
.,NONE
Hallo,TSW
.,NONE
Hallo,TSW
.,NONE
Diego,NONE
.,NONE
Dag,NONE
.,NONE
Ik,NONE
ben,NONE
Sigrid,NONE
",",NONE
één,NONE
van,NONE
de,NONE
verpleegkundigen,NONE
.,NONE
Ah,TSW
",",NONE
dag,NONE
Sigrid,NONE
.,NONE
We,CVNW
gaan,NONE
samen,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
gaan,NONE
.,NONE
Oké,TSW
",",NONE
super,NONE
.,NONE
Hoe,NONE
is,NONE
het,NONE
met,NONE
u,NONE
vandaag,NONE
?,NONE
Ca,NONE
va,NONE
",",NONE
ca,NONE
va,NONE
.,NONE
Ca,NONE
va,NONE
",",NONE
ca,NONE
va,NONE
.,NONE
Ja,TSW
",",NONE
goed,NONE
geslapen,NONE
.,NONE
Ja,TSW
",",NONE
gaat,NONE
het,NONE
lukken,NONE
om,NONE
",",NONE
om,NONE
op,NONE
te,NONE
staan,NONE
.,NONE
Ja,TSW
",",NONE
zeker,NONE
",",NONE
zeker,NONE
.,NONE
Ja,TSW
?,NONE
 ,NONE
Ja,TSW
",",NONE
ja,TSW
.,NONE
Oké,TSW
.,NONE
Voilà,TSW
ze,NONE
.,NONE
En,NONE
het,NONE
was,NONE
mij,NONE
niet,NONE
duidelijk,NONE
",",NONE
is,NONE
het,NONE
nu,NONE
den,NONE
eerste,NONE
keer,NONE
dat,NONE
je,NONE
gaat,NONE
naar,NONE
?,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
den,NONE
eerste,NONE
keer,NONE
dus,NONE
.,NONE
Oké,TSW
.,NONE
Een,NONE
beetje,VKW
spanning,NONE
.,NONE
Ja,TSW
",",NONE
hebben,NONE
ze,NONE
al,NONE
wat,NONE
uitleg,NONE
gegeven,NONE
over,NONE
wat,NONE
dat,NONE
je,NONE
daar,NONE
gaat,NONE
moeten,NONE
doen,NONE
of,NONE
is,NONE
het,NONE
?,NONE
Awel,NONE
blijkbaar,NONE
oefeningen,NONE
.,NONE
Ja,TSW
.,NONE
Het,NONE
kan,NONE
misschien,NONE
wel,NONE
wat,NONE
pijn,NONE
doen,NONE
dus,NONE
.,NONE
Ja,TSW
.,NONE
Daarmee,NONE
dat,NONE
ik,NONE
wat,NONE
spanning,NONE
heb,NONE
natuurlijk,NONE
hé,TSW
",",NONE
maar,NONE
ja,TSW
.,NONE
Het,NONE
is,NONE
om,NONE
te,NONE
herstellen,NONE
dus,NONE
.,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
dat,NONE
",",NONE
maar,NONE
daarna,NONE
moede,NONE
maar,NONE
zeggen,NONE
hoe,NONE
dat,NONE
het,NONE
geweest,NONE
is,NONE
hé,TSW
.,NONE
Ja,TSW
",",NONE
voilà,TSW
",",NONE
dat,NONE
is,NONE
waar,NONE
natuurlijk,NONE
.,NONE
Voilà,TSW
",",NONE
je,NONE
moogt,NONE
jou,NONE
pijn,NONE
hebben,NONE
",",NONE
ja,TSW
dan,NONE
kunnen,NONE
we,CVNW
daar,NONE
ook,NONE
wel,NONE
mee,NONE
helpen,NONE
.,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
dat.,NONE
Het,NONE
is,NONE
dat.,NONE
Goed,NONE
.,NONE
Oké,TSW
kijk,NONE
",",NONE
gaat,NONE
dat,NONE
lukken,NONE
met,NONE
de,NONE
schoenen,NONE
en,NONE
de,NONE
de,NONE
jas,NONE
enzo,NONE
?,NONE
Ja,TSW
.,NONE
Zeker,NONE
",",NONE
zeker,NONE
.,NONE
Voilà,TSW
ze,TSW
.,NONE
Top,NONE
man,NONE
.,NONE
Ja,TSW
.,NONE
Zeer,NONE
goed,NONE
.,NONE
Ik,NONE
ben,NONE
klaar,NONE
.,NONE
Oké,TSW
",",NONE
dan,NONE
zijn,NONE
we,CVNW
weg,NONE
.,NONE
Ja,TSW
.,NONE
Het,NONE
is,NONE
langs,NONE
hier,NONE
ze,NONE
.,NONE
Voilà,TSW
.,NONE
Je,NONE
moogt,NONE
de,NONE
deur,NONE
open,NONE
laten,NONE
.,NONE
Ja,TSW
.,NONE
"
",NONE
Ik,NONE
ga,NONE
u,NONE
anders,NONE
eerst,NONE
vragen,NONE
om,NONE
die,NONE
micro,NONE
aan,NONE
te,NONE
doen,NONE
.,NONE
Je,NONE
mag,NONE
dat,NONE
zo,NONE
hier,NONE
ergens,NONE
op,NONE
je,NONE
blouse,NONE
oppinnen,NONE
en,NONE
dat,NONE
mag,NONE
je,NONE
in,NONE
je,NONE
broekzak,NONE
ofzo,NONE
steken,NONE
.,NONE
Alsjeblieft,NONE
.,NONE
Ja,TSW
.,NONE
Ja,TSW
.,NONE
 ,NONE
Anders,NONE
efkes,VKW
wachten,NONE
.,NONE
Ik,NONE
zit,NONE
hier,NONE
in,NONE
de,NONE
les,NONE
in,NONE
de,NONE
klas,NONE
.,NONE
In,NONE
het,NONE
ziekenhuis,NONE
",",NONE
ik,NONE
zit,NONE
bij,NONE
Neelke,NONE
hé,TSW
.,NONE
Ik,NONE
doe,NONE
dat,NONE
in,NONE
.,NONE
Ja,TSW
het,NONE
is,NONE
dat.,NONE
Oké,TSW
",",NONE
dus,NONE
ik,NONE
moet,NONE
niet,NONE
meer,NONE
terugkomen,NONE
dan,NONE
.,NONE
Ja,TSW
het,NONE
is,NONE
goed,NONE
",",NONE
salut,NONE
.,NONE
Wat,NONE
is,NONE
u,NONE
naam,NONE
?,NONE
Emma,NONE
.,NONE
Emma,NONE
",",NONE
ik,NONE
ben,NONE
Axelle,NONE
.,NONE
En,NONE
wat,NONE
studeer,NONE
je,NONE
?,NONE
Verpleegkunde,NONE
.,NONE
Oké,TSW
",",NONE
en,NONE
waarom,NONE
je,NONE
gekozen,NONE
voor,NONE
de,NONE
opleiding,NONE
verpleegkunde,NONE
?,NONE
Omdat,NONE
ik,NONE
graag,NONE
mensen,NONE
wil,NONE
helpen,NONE
.,NONE
Oké,TSW
.,NONE
En,NONE
wat,NONE
voor,NONE
werk,NONE
wil,NONE
je,NONE
dan,NONE
later,NONE
doen,NONE
?,NONE
Met,NONE
welke,NONE
doelgroep,NONE
ofzo,NONE
wil,NONE
je,NONE
werken,NONE
?,NONE
Ik,NONE
",",NONE
mijn,NONE
grote,NONE
droom,NONE
is,NONE
om,NONE
bij,NONE
artsen,NONE
zonder,NONE
grenzen,NONE
te,NONE
gaan,NONE
werken,NONE
.,NONE
Oké,TSW
",",NONE
mooi,NONE
.,NONE
Dit,NONE
experiment,NONE
houd,NONE
dus,NONE
eigenlijk,NONE
in,NONE
",",NONE
hiernaast,NONE
zit,NONE
Olga,NONE
",",NONE
Olga,NONE
is,NONE
81,NONE
jaar,NONE
en,NONE
zij,NONE
moet,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
geraken,NONE
vanuit,NONE
thuis,NONE
",",NONE
ze,NONE
gaat,NONE
daar,NONE
nog,NONE
niet,NONE
zo,NONE
lang,NONE
dus,NONE
het,NONE
is,NONE
zo,NONE
de,NONE
bedoeling,NONE
dat,NONE
je,NONE
zo,NONE
wat,NONE
small,NONE
talk,NONE
doet,NONE
dat,NONE
je,NONE
haar,NONE
op,NONE
haar,NONE
gemak,NONE
stelt,NONE
.,NONE
Allez,TSW
ze,NONE
is,NONE
al,NONE
aangekleed,NONE
enzo,NONE
",",NONE
enkel,NONE
de,NONE
jas,NONE
en,NONE
de,NONE
schoenen,NONE
moet,NONE
nog,NONE
aan,NONE
.,NONE
Ja,TSW
dat,NONE
is,NONE
eigenlijk,NONE
de,NONE
opdracht,NONE
.,NONE
Oké,TSW
.,NONE
Ca,NONE
va,NONE
?,NONE
Dan,NONE
mag,NONE
je,NONE
doorgaan,NONE
naar,NONE
daar,NONE
en,NONE
vanaf,NONE
dat,NONE
het,NONE
gedaan,NONE
is,NONE
kom,NONE
ik,NONE
wel,NONE
tussen,NONE
en,NONE
dan,NONE
ga,NONE
ik,NONE
u,NONE
verder,NONE
begeleiden,NONE
naar,NONE
de,NONE
tweede,NONE
ruimte,NONE
.,NONE
En,NONE
is,NONE
daar,NONE
ook,NONE
nog,NONE
iets,NONE
?,NONE
Ja,TSW
",",NONE
daar,NONE
is,NONE
ook,NONE
nog,NONE
iets,NONE
.,NONE
Geen,NONE
stress,NONE
",",NONE
geen,NONE
stress,NONE
.,NONE
En,NONE
",",NONE
en,NONE
",",NONE
wie,NONE
ben,NONE
ik,NONE
in,NONE
verhouding,NONE
",",NONE
in,NONE
relatie,NONE
tot,NONE
Olga,NONE
?,NONE
Jij,NONE
bent,NONE
eigenlijk,NONE
iemand,NONE
die,NONE
haar,NONE
gaat,NONE
begeleiden,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ah,TSW
ja,TSW
.,NONE
Oké,NONE
ja,TSW
.,NONE
Oké,TSW
?,NONE
 ,NONE
Hallo,TSW
.,NONE
Dag,NONE
juffrouw,NONE
.,NONE
Goeiemiddag,NONE
",",NONE
ik,NONE
ben,NONE
Emma,NONE
.,NONE
Dag,NONE
Emma,NONE
.,NONE
En,NONE
ik,NONE
ben,NONE
Olga,NONE
.,NONE
Hallo,TSW
",",NONE
aangenaam,NONE
.,NONE
Ik,NONE
kom,NONE
jou,NONE
halen,NONE
om,NONE
mee,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
te,NONE
nemen,NONE
.,NONE
Ja,TSW
.,NONE
Is,NONE
dat,NONE
goed,NONE
?,NONE
Ja,TSW
ze,NONE
.,NONE
Ik,NONE
ga,NONE
hier,NONE
jou,NONE
schoenen,NONE
aandoen,NONE
.,NONE
Hoe,NONE
gaat,NONE
het,NONE
met,NONE
jou,NONE
?,NONE
Goed,NONE
",",NONE
ja,TSW
.,NONE
Ja,TSW
?,NONE
Heb,NONE
je,NONE
ergens,NONE
last,NONE
",",NONE
pijn,NONE
?,NONE
Ca,NONE
va,NONE
?,NONE
Boh,TSW
",",NONE
ca,NONE
va,NONE
.,NONE
Ik,NONE
heb,NONE
geen,NONE
pijn,NONE
.,NONE
Oei,TSW
wacht,NONE
",",NONE
mijn,NONE
teentje,VKW
zit,NONE
er,NONE
niet,NONE
in,NONE
.,NONE
Ja,TSW
",",NONE
super,NONE
.,NONE
Woon,NONE
jij,NONE
hier,NONE
alleen,NONE
?,NONE
Ja,TSW
.,NONE
Ah,TSW
ja,TSW
",",NONE
ja,TSW
.,NONE
Vind,NONE
je,NONE
het,NONE
fijn,NONE
om,NONE
hier,NONE
te,NONE
wonen,NONE
?,NONE
Ja,TSW
.,NONE
Ja,TSW
.,NONE
Moet,NONE
wel,NONE
hé,TSW
.,NONE
Ja,TSW
.,NONE
Ik,NONE
zit,NONE
in,NONE
een,NONE
revalidatiecentrum,NONE
zeker,NONE
hé,TSW
.,NONE
Ja,TSW
",",NONE
we,CVNW
gaan,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ah,NONE
we,CVNW
gaan,NONE
ernaar,NONE
",",NONE
dat,NONE
is,NONE
niet,NONE
die,NONE
kamer,NONE
.,NONE
Ja,TSW
.,NONE
Dat,NONE
is,NONE
de,NONE
woonkamer,NONE
.,NONE
Ja,TSW
exact,NONE
.,NONE
Zit,NONE
het,NONE
goed,NONE
?,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
goed,NONE
.,NONE
Oké,TSW
zo,NONE
.,NONE
Hebt,NONE
u,NONE
kinderen,NONE
?,NONE
Ja,TSW
",",NONE
ik,NONE
heb,NONE
4,NONE
kinderen,NONE
.,NONE
4,NONE
kinderen,NONE
ah,NONE
.,NONE
En,NONE
11,NONE
kleinkinderen,NONE
.,NONE
Oh,TSW
amai,TSW
",",NONE
grote,NONE
familie,NONE
.,NONE
Ja,TSW
.,NONE
Voilà,TSW
",",NONE
ik,NONE
ga,NONE
hier,NONE
",",NONE
ga,NONE
je,NONE
de,NONE
oranje,NONE
jas,NONE
aandoen,NONE
?,NONE
Dat,NONE
is,NONE
mijne,NONE
jas,NONE
.,NONE
Ja,TSW
.,NONE
Ah,TSW
ja,TSW
",",NONE
voilà,TSW
.,NONE
Dank,NONE
u,NONE
",",NONE
zo,NONE
.,NONE
Zeer,NONE
goed,NONE
.,NONE
Oké,TSW
",",NONE
u,NONE
sacoche,NONE
.,NONE
 ,NONE
Ik,NONE
zou,NONE
ze,NONE
best,NONE
meenemen,NONE
?,NONE
Ja,TSW
hé,TSW
.,NONE
Oké,NONE
voilà,TSW
.,NONE
Dan,NONE
kunnen,NONE
wij,CVNW
vertrekken,NONE
.,NONE
Ja,TSW
.,NONE
Ja,TSW
",",NONE
goed,NONE
.,NONE
Moet,NONE
ik,NONE
ik,NONE
een,NONE
rolstoel,NONE
ofzo,NONE
meenemen,NONE
?,NONE
Nee,TSW
hé,TSW
.,NONE
En,NONE
moek,NONE
dat,NONE
hier,NONE
gebruiken,NONE
?,NONE
Ja,TSW
",",NONE
wandel,NONE
maar,NONE
.,NONE
Voilà,TSW
.,NONE
Het,NONE
is,NONE
den,NONE
eerste,NONE
keer,NONE
dak,NONE
met,NONE
dees,NONE
.,NONE
Oei,TSW
.,NONE
Geen,NONE
probleem,NONE
.,NONE
Ja,TSW
.,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
",",NONE
het,NONE
eindigt,NONE
hier,NONE
.,NONE
"
",NONE
Ja,TSW
.,NONE
Hallo,TSW
.,NONE
Hallo,TSW
.,NONE
Goeiemiddag,NONE
.,NONE
Goeiemiddag,NONE
.,NONE
Ik,NONE
ben,NONE
Emma,NONE
.,NONE
Dag,NONE
Emma,NONE
.,NONE
Ik,NONE
kom,NONE
jou,NONE
halen,NONE
om,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
te,NONE
gaan,NONE
.,NONE
Oké,TSW
",",NONE
super,NONE
.,NONE
Is,NONE
goed,NONE
?,NONE
Ja,TSW
.,NONE
Ik,NONE
ga,NONE
hier,NONE
u,NONE
schoenen,NONE
nemen,NONE
.,NONE
Uh,TSW
huh,TSW
.,NONE
Voilà,TSW
.,NONE
Zo,NONE
",",NONE
ja,TSW
.,NONE
Hoe,NONE
gaat,NONE
het,NONE
met,NONE
jou,NONE
?,NONE
 ,NONE
Ca,NONE
va,NONE
",",NONE
ca,NONE
va,NONE
.,NONE
Ja,TSW
",",NONE
een,NONE
beetje,VKW
stress,NONE
.,NONE
Voor,NONE
het,NONE
",",NONE
voor,NONE
het,NONE
revalidatiecentrum,NONE
?,NONE
Ja,TSW
toch,NONE
wel,NONE
",",NONE
toch,NONE
wel,NONE
.,NONE
Ah,TSW
ja,TSW
.,NONE
Is,NONE
het,NONE
de,NONE
eerste,NONE
keer,NONE
?,NONE
Ja,TSW
",",NONE
de,NONE
eerste,NONE
keer,NONE
.,NONE
Ah,TSW
ja,TSW
",",NONE
ja,TSW
",",NONE
dat,NONE
snap,NONE
ik,NONE
.,NONE
Het,NONE
is,NONE
dan,NONE
altijd,NONE
een,NONE
beetje,VKW
spannend,NONE
hé,TSW
.,NONE
Ja,TSW
.,NONE
Yes,NONE
",",NONE
voilà,TSW
.,NONE
Lukt,NONE
het,NONE
beter,NONE
als,NONE
ik,NONE
de,NONE
veters,NONE
losmaak,NONE
?,NONE
Ja,TSW
dat,NONE
mag,NONE
.,NONE
Ja,TSW
is,NONE
goed,NONE
.,NONE
Dat,NONE
is,NONE
misschien,NONE
handiger,NONE
.,NONE
Maar,NONE
ik,NONE
heb,NONE
al,NONE
veel,NONE
goeie,NONE
dingen,NONE
gehoord,NONE
over,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Toch,NONE
ja,TSW
?,NONE
Ja,TSW
",",NONE
ja,TSW
.,NONE
Ah,NONE
oké,NONE
",",NONE
dat,NONE
stelt,NONE
mij,NONE
op,NONE
mijn,NONE
gemak,NONE
.,NONE
Ja,TSW
",",NONE
je,NONE
bent,NONE
daar,NONE
in,NONE
goeie,NONE
handen,NONE
.,NONE
All,NONE
right,NONE
.,NONE
Dank,NONE
u,NONE
wel,NONE
.,NONE
Voilà,TSW
ze,TSW
.,NONE
Zit,NONE
het,NONE
goed,NONE
?,NONE
Ja,TSW
",",NONE
dat,NONE
is,NONE
goed,NONE
.,NONE
Zo,NONE
en,NONE
dan,NONE
nog,NONE
u,NONE
jas,NONE
.,NONE
Ja,TSW
super,NONE
.,NONE
Voilà,TSW
.,NONE
Merci,NONE
.,NONE
Oké,TSW
",",NONE
 ,NONE
Voilà,TSW
zo,NONE
.,NONE
Dank,NONE
u.,NONE
Oké,NONE
.,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
langst,NONE
daar,NONE
.,NONE
 ,NONE
Ah,TSW
voilà,TSW
.,NONE
Ik,NONE
weet,NONE
het,NONE
niet,NONE
.,NONE
Je,NONE
moogt,NONE
de,NONE
deur,NONE
openlaten,NONE
.,NONE
Oké,TSW
.,NONE
"
",NONE
Oké,TSW
",",NONE
en,NONE
waarom,NONE
heb,NONE
je,NONE
voor,NONE
die,NONE
opleiding,NONE
gekozen,NONE
?,NONE
 ,NONE
Ja,TSW
",",NONE
eigenlijk,NONE
geen,NONE
idee,NONE
",",NONE
gewoon,NONE
iets,NONE
",",NONE
omdat,NONE
ik,NONE
iets,NONE
moest,NONE
doen,NONE
.,NONE
Begrijpelijk,NONE
.,NONE
En,NONE
met,NONE
welke,NONE
doelgroep,NONE
ofzo,NONE
wil,NONE
je,NONE
later,NONE
werken,NONE
",",NONE
wat,NONE
wil,NONE
je,NONE
precies,NONE
doen,NONE
?,NONE
Fysieke,NONE
revalidatie,NONE
.,NONE
Ja,TSW
.,NONE
Oké,TSW
",",NONE
hiernaast,NONE
zit,NONE
Olga,NONE
",",NONE
Olga,NONE
is,NONE
81,NONE
jaar,NONE
.,NONE
Ja,TSW
.,NONE
En,NONE
zij,NONE
moet,NONE
eigenlijk,NONE
van,NONE
thuis,NONE
uit,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ja,TSW
.,NONE
Ze,NONE
is,NONE
al,NONE
aangekleed,NONE
enzo,NONE
",",NONE
enkel,NONE
haar,NONE
jas,NONE
en,NONE
haar,NONE
schoenen,NONE
zijn,NONE
nog,NONE
niet,NONE
aan,NONE
.,NONE
Het,NONE
is,NONE
ook,NONE
één,NONE
van,NONE
de,NONE
eerste,NONE
keren,NONE
dat,NONE
ze,NONE
gaat,NONE
dus,NONE
allez,TSW
wat,NONE
small,NONE
talk,NONE
",",NONE
stel,NONE
haar,NONE
een,NONE
beetje,VKW
op,NONE
haar,NONE
gemak,NONE
.,NONE
En,NONE
dan,NONE
als,NONE
het,NONE
experiment,NONE
hier,NONE
gedaan,NONE
is,NONE
dan,NONE
kom,NONE
ik,NONE
tussen,NONE
en,NONE
dan,NONE
ga,NONE
ik,NONE
u,NONE
verder,NONE
begeleiden,NONE
naar,NONE
de,NONE
volgende,NONE
ruimte,NONE
.,NONE
Ja,TSW
.,NONE
Voor,NONE
het,NONE
volgende,NONE
deeltje,VKW
.,NONE
Is,NONE
wat,NONE
ik,NONE
dacht,NONE
ja,TSW
.,NONE
Oké,TSW
",",NONE
ca,NONE
va,NONE
.,NONE
Succes,NONE
.,NONE
Dank,NONE
u,NONE
wel,NONE
.,NONE
Dag,NONE
